region,region_datetime,carbon_intensity
AU-NSW,2025-10-25 06:00:00,631.5
AU-NSW,2025-10-25 07:00:00,762.7
AU-NSW,2025-10-25 08:00:00,718.8
AU-NSW,2025-10-25 09:00:00,646.4
AU-NSW,2025-10-25 10:00:00,727.7
AU-NSW,2025-10-25 11:00:00,615.7
AU-NSW,2025-10-25 12:00:00,562.5
AU-NSW,2025-10-25 13:00:00,659.4
AU-NSW,2025-10-25 14:00:00,684.3
AU-NSW,2025-10-25 15:00:00,652.9
AU-NSW,2025-10-25 16:00:00,728.3
AU-NSW,2025-10-25 17:00:00,756.0
AU-NSW,2025-10-25 18:00:00,693.5
AU-NSW,2025-10-25 19:00:00,675.7
AU-NSW,2025-10-25 20:00:00,663.5
AU-NSW,2025-10-25 21:00:00,647.7
AU-NSW,2025-10-25 22:00:00,607.0
AU-NSW,2025-10-25 23:00:00,687.4
AU-NSW,2025-10-26 00:00:00,689.3
AU-NSW,2025-10-26 01:00:00,679.4
AU-NSW,2025-10-26 02:00:00,631.4
AU-NSW,2025-10-26 03:00:00,689.3
AU-NSW,2025-10-26 04:00:00,687.8
AU-NSW,2025-10-26 05:00:00,728.1
AU-NSW,2025-10-26 06:00:00,616.0
AU-NSW,2025-10-26 07:00:00,704.6
AU-NSW,2025-10-26 08:00:00,742.7
AU-NSW,2025-10-26 09:00:00,668.5
AU-NSW,2025-10-26 10:00:00,705.5
AU-NSW,2025-10-26 11:00:00,655.5
AU-NSW,2025-10-26 12:00:00,597.3
AU-NSW,2025-10-26 13:00:00,589.4
AU-NSW,2025-10-26 14:00:00,658.5
AU-NSW,2025-10-26 15:00:00,661.0
AU-NSW,2025-10-26 16:00:00,673.3
AU-NSW,2025-10-26 17:00:00,665.3
AU-NSW,2025-10-26 18:00:00,659.3
AU-NSW,2025-10-26 19:00:00,676.4
AU-NSW,2025-10-26 20:00:00,694.9
AU-NSW,2025-10-26 21:00:00,687.6
AU-NSW,2025-10-26 22:00:00,593.2
AU-NSW,2025-10-26 23:00:00,609.9
AU-NSW,2025-10-27 00:00:00,784.2
AU-NSW,2025-10-27 01:00:00,704.8
AU-NSW,2025-10-27 02:00:00,681.5
AU-NSW,2025-10-27 03:00:00,733.9
AU-NSW,2025-10-27 04:00:00,710.9
AU-NSW,2025-10-27 05:00:00,663.7
AU-NSW,2025-10-27 06:00:00,674.0
AU-NSW,2025-10-27 07:00:00,679.7
AU-NSW,2025-10-27 08:00:00,807.0
AU-NSW,2025-10-27 09:00:00,636.8
AU-NSW,2025-10-27 10:00:00,665.9
AU-NSW,2025-10-27 11:00:00,690.3
AU-NSW,2025-10-27 12:00:00,618.4
AU-NSW,2025-10-27 13:00:00,721.8
AU-NSW,2025-10-27 14:00:00,709.3
AU-NSW,2025-10-27 15:00:00,664.8
AU-NSW,2025-10-27 16:00:00,707.6
AU-NSW,2025-10-27 17:00:00,734.5
AU-NSW,2025-10-27 18:00:00,743.5
AU-NSW,2025-10-27 19:00:00,766.7
AU-NSW,2025-10-27 20:00:00,793.3
AU-NSW,2025-10-27 21:00:00,652.4
AU-NSW,2025-10-27 22:00:00,657.3
AU-NSW,2025-10-27 23:00:00,564.1
AU-NSW,2025-10-28 00:00:00,762.0
AU-NSW,2025-10-28 01:00:00,770.9
AU-NSW,2025-10-28 02:00:00,691.5
AU-NSW,2025-10-28 03:00:00,747.8
AU-NSW,2025-10-28 04:00:00,641.2
AU-NSW,2025-10-28 05:00:00,670.4
AU-NSW,2025-10-28 06:00:00,663.4
AU-NSW,2025-10-28 07:00:00,765.9
AU-NSW,2025-10-28 08:00:00,762.5
AU-NSW,2025-10-28 09:00:00,691.2
AU-NSW,2025-10-28 10:00:00,630.0
AU-NSW,2025-10-28 11:00:00,674.6
AU-NSW,2025-10-28 12:00:00,690.5
AU-NSW,2025-10-28 13:00:00,609.3
AU-NSW,2025-10-28 14:00:00,711.8
AU-NSW,2025-10-28 15:00:00,630.1
AU-NSW,2025-10-28 16:00:00,625.0
AU-NSW,2025-10-28 17:00:00,707.5
AU-NSW,2025-10-28 18:00:00,735.6
AU-NSW,2025-10-28 19:00:00,667.4
AU-NSW,2025-10-28 20:00:00,720.3
AU-NSW,2025-10-28 21:00:00,680.1
AU-NSW,2025-10-28 22:00:00,733.0
AU-NSW,2025-10-28 23:00:00,718.1
AU-NSW,2025-10-29 00:00:00,687.0
AU-NSW,2025-10-29 01:00:00,694.4
AU-NSW,2025-10-29 02:00:00,714.3
AU-NSW,2025-10-29 03:00:00,742.5
AU-NSW,2025-10-29 04:00:00,789.0
AU-NSW,2025-10-29 05:00:00,705.2
AU-NSW,2025-10-29 06:00:00,692.4
AU-NSW,2025-10-29 07:00:00,688.0
AU-NSW,2025-10-29 08:00:00,724.2
AU-NSW,2025-10-29 09:00:00,701.6
AU-NSW,2025-10-29 10:00:00,675.9
AU-NSW,2025-10-29 11:00:00,655.4
AU-NSW,2025-10-29 12:00:00,644.2
AU-NSW,2025-10-29 13:00:00,607.1
AU-NSW,2025-10-29 14:00:00,641.6
AU-NSW,2025-10-29 15:00:00,698.0
AU-NSW,2025-10-29 16:00:00,647.9
AU-NSW,2025-10-29 17:00:00,785.1
AU-NSW,2025-10-29 18:00:00,699.3
AU-NSW,2025-10-29 19:00:00,674.9
AU-NSW,2025-10-29 20:00:00,671.0
AU-NSW,2025-10-29 21:00:00,783.9
AU-NSW,2025-10-29 22:00:00,686.4
AU-NSW,2025-10-29 23:00:00,640.3
AU-NSW,2025-10-30 00:00:00,734.5
AU-NSW,2025-10-30 01:00:00,728.2
AU-NSW,2025-10-30 02:00:00,702.4
AU-NSW,2025-10-30 03:00:00,632.7
AU-NSW,2025-10-30 04:00:00,683.2
AU-NSW,2025-10-30 05:00:00,742.2
AU-NSW,2025-10-30 06:00:00,727.4
AU-NSW,2025-10-30 07:00:00,754.9
AU-NSW,2025-10-30 08:00:00,670.7
AU-NSW,2025-10-30 09:00:00,629.6
AU-NSW,2025-10-30 10:00:00,705.7
AU-NSW,2025-10-30 11:00:00,581.6
AU-NSW,2025-10-30 12:00:00,677.9
AU-NSW,2025-10-30 13:00:00,590.6
AU-NSW,2025-10-30 14:00:00,673.4
AU-NSW,2025-10-30 15:00:00,672.9
AU-NSW,2025-10-30 16:00:00,676.9
AU-NSW,2025-10-30 17:00:00,744.3
AU-NSW,2025-10-30 18:00:00,651.7
AU-NSW,2025-10-30 19:00:00,741.1
AU-NSW,2025-10-30 20:00:00,728.1
AU-NSW,2025-10-30 21:00:00,647.5
AU-NSW,2025-10-30 22:00:00,714.8
AU-NSW,2025-10-30 23:00:00,668.9
AU-NSW,2025-10-31 00:00:00,720.9
AU-NSW,2025-10-31 01:00:00,721.4
AU-NSW,2025-10-31 02:00:00,661.4
AU-NSW,2025-10-31 03:00:00,679.2
AU-NSW,2025-10-31 04:00:00,701.4
AU-NSW,2025-10-31 05:00:00,624.8
AU-NSW,2025-10-31 06:00:00,697.4
AU-NSW,2025-10-31 07:00:00,678.3
AU-NSW,2025-10-31 08:00:00,666.0
AU-NSW,2025-10-31 09:00:00,672.9
AU-NSW,2025-10-31 10:00:00,638.7
AU-NSW,2025-10-31 11:00:00,698.3
AU-NSW,2025-10-31 12:00:00,651.6
AU-NSW,2025-10-31 13:00:00,682.8
AU-NSW,2025-10-31 14:00:00,671.9
AU-NSW,2025-10-31 15:00:00,661.2
AU-NSW,2025-10-31 16:00:00,722.4
AU-NSW,2025-10-31 17:00:00,788.2
AU-NSW,2025-10-31 18:00:00,711.3
AU-NSW,2025-10-31 19:00:00,762.2
AU-NSW,2025-10-31 20:00:00,730.1
AU-NSW,2025-10-31 21:00:00,692.7
AU-NSW,2025-10-31 22:00:00,745.9
AU-NSW,2025-10-31 23:00:00,609.5
AU-NSW,2025-11-01 00:00:00,705.4
AU-NSW,2025-11-01 01:00:00,727.8
AU-NSW,2025-11-01 02:00:00,611.3
AU-NSW,2025-11-01 03:00:00,689.4
AU-NSW,2025-11-01 04:00:00,657.1
AU-NSW,2025-11-01 05:00:00,680.6
AU-NSW,2025-11-01 06:00:00,708.5
AU-NSW,2025-11-01 07:00:00,663.2
AU-NSW,2025-11-01 08:00:00,751.2
AU-NSW,2025-11-01 09:00:00,619.3
AU-NSW,2025-11-01 10:00:00,601.6
AU-NSW,2025-11-01 11:00:00,642.0
AU-NSW,2025-11-01 12:00:00,574.6
AU-NSW,2025-11-01 13:00:00,633.2
AU-NSW,2025-11-01 14:00:00,661.3
AU-NSW,2025-11-01 15:00:00,711.8
AU-NSW,2025-11-01 16:00:00,587.9
AU-NSW,2025-11-01 17:00:00,758.2
AU-NSW,2025-11-01 18:00:00,729.3
AU-NSW,2025-11-01 19:00:00,690.3
AU-NSW,2025-11-01 20:00:00,720.5
AU-NSW,2025-11-01 21:00:00,628.0
AU-NSW,2025-11-01 22:00:00,710.3
AU-NSW,2025-11-01 23:00:00,709.9
AU-NSW,2025-11-02 00:00:00,715.0
AU-NSW,2025-11-02 01:00:00,674.6
AU-NSW,2025-11-02 02:00:00,721.6
AU-NSW,2025-11-02 03:00:00,678.8
AU-NSW,2025-11-02 04:00:00,713.5
AU-NSW,2025-11-02 05:00:00,635.3
AU-NSW,2025-11-02 06:00:00,622.7
AU-NSW,2025-11-02 07:00:00,713.1
AU-NSW,2025-11-02 08:00:00,698.0
AU-NSW,2025-11-02 09:00:00,622.2
AU-NSW,2025-11-02 10:00:00,752.1
AU-NSW,2025-11-02 11:00:00,655.6
AU-NSW,2025-11-02 12:00:00,665.0
AU-NSW,2025-11-02 13:00:00,625.8
AU-NSW,2025-11-02 14:00:00,665.6
AU-NSW,2025-11-02 15:00:00,606.5
AU-NSW,2025-11-02 16:00:00,678.2
AU-NSW,2025-11-02 17:00:00,672.2
AU-NSW,2025-11-02 18:00:00,628.6
AU-NSW,2025-11-02 19:00:00,684.3
AU-NSW,2025-11-02 20:00:00,821.1
AU-NSW,2025-11-02 21:00:00,604.1
AU-NSW,2025-11-02 22:00:00,613.0
AU-NSW,2025-11-02 23:00:00,600.7
AU-NSW,2025-11-03 00:00:00,689.1
AU-NSW,2025-11-03 01:00:00,667.8
AU-NSW,2025-11-03 02:00:00,702.3
AU-NSW,2025-11-03 03:00:00,665.6
AU-NSW,2025-11-03 04:00:00,739.1
AU-NSW,2025-11-03 05:00:00,694.0
AU-NSW,2025-11-03 06:00:00,654.8
AU-NSW,2025-11-03 07:00:00,609.2
AU-NSW,2025-11-03 08:00:00,736.9
AU-NSW,2025-11-03 09:00:00,596.4
AU-NSW,2025-11-03 10:00:00,642.0
AU-NSW,2025-11-03 11:00:00,757.4
AU-NSW,2025-11-03 12:00:00,654.8
AU-NSW,2025-11-03 13:00:00,608.4
AU-NSW,2025-11-03 14:00:00,667.8
AU-NSW,2025-11-03 15:00:00,630.9
AU-NSW,2025-11-03 16:00:00,763.4
AU-NSW,2025-11-03 17:00:00,753.9
AU-NSW,2025-11-03 18:00:00,757.0
AU-NSW,2025-11-03 19:00:00,721.3
AU-NSW,2025-11-03 20:00:00,721.7
AU-NSW,2025-11-03 21:00:00,687.3
AU-NSW,2025-11-03 22:00:00,696.2
AU-NSW,2025-11-03 23:00:00,747.7
AU-NSW,2025-11-04 00:00:00,661.2
AU-NSW,2025-11-04 01:00:00,728.2
AU-NSW,2025-11-04 02:00:00,641.1
AU-NSW,2025-11-04 03:00:00,610.2
AU-NSW,2025-11-04 04:00:00,729.6
AU-NSW,2025-11-04 05:00:00,710.3
AU-NSW,2025-11-04 06:00:00,710.3
AU-NSW,2025-11-04 07:00:00,676.3
AU-NSW,2025-11-04 08:00:00,667.7
AU-NSW,2025-11-04 09:00:00,690.7
AU-NSW,2025-11-04 10:00:00,697.8
AU-NSW,2025-11-04 11:00:00,630.1
AU-NSW,2025-11-04 12:00:00,652.2
AU-NSW,2025-11-04 13:00:00,637.1
AU-NSW,2025-11-04 14:00:00,600.7
AU-NSW,2025-11-04 15:00:00,651.7
AU-NSW,2025-11-04 16:00:00,684.6
AU-NSW,2025-11-04 17:00:00,722.4
AU-NSW,2025-11-04 18:00:00,745.2
AU-NSW,2025-11-04 19:00:00,710.5
AU-NSW,2025-11-04 20:00:00,702.3
AU-NSW,2025-11-04 21:00:00,604.5
AU-NSW,2025-11-04 22:00:00,692.7
AU-NSW,2025-11-04 23:00:00,701.7
AU-NSW,2025-11-05 00:00:00,680.2
AU-NSW,2025-11-05 01:00:00,688.9
AU-NSW,2025-11-05 02:00:00,680.5
AU-NSW,2025-11-05 03:00:00,684.3
AU-NSW,2025-11-05 04:00:00,741.2
AU-NSW,2025-11-05 05:00:00,722.5
AU-NSW,2025-11-05 06:00:00,678.8
AU-NSW,2025-11-05 07:00:00,731.9
AU-NSW,2025-11-05 08:00:00,737.0
AU-NSW,2025-11-05 09:00:00,624.9
AU-NSW,2025-11-05 10:00:00,721.4
AU-NSW,2025-11-05 11:00:00,634.6
AU-NSW,2025-11-05 12:00:00,605.7
AU-NSW,2025-11-05 13:00:00,599.3
AU-NSW,2025-11-05 14:00:00,621.2
AU-NSW,2025-11-05 15:00:00,657.6
AU-NSW,2025-11-05 16:00:00,663.7
AU-NSW,2025-11-05 17:00:00,798.7
AU-NSW,2025-11-05 18:00:00,660.7
AU-NSW,2025-11-05 19:00:00,802.7
AU-NSW,2025-11-05 20:00:00,788.3
AU-NSW,2025-11-05 21:00:00,651.5
AU-NSW,2025-11-05 22:00:00,691.7
AU-NSW,2025-11-05 23:00:00,692.3
AU-NSW,2025-11-06 00:00:00,692.3
AU-NSW,2025-11-06 01:00:00,747.0
AU-NSW,2025-11-06 02:00:00,753.9
AU-NSW,2025-11-06 03:00:00,746.7
AU-NSW,2025-11-06 04:00:00,690.2
AU-NSW,2025-11-06 05:00:00,730.7
AU-NSW,2025-11-06 06:00:00,624.0
AU-NSW,2025-11-06 07:00:00,685.5
AU-NSW,2025-11-06 08:00:00,760.8
AU-NSW,2025-11-06 09:00:00,688.2
AU-NSW,2025-11-06 10:00:00,651.8
AU-NSW,2025-11-06 11:00:00,634.0
AU-NSW,2025-11-06 12:00:00,668.3
AU-NSW,2025-11-06 13:00:00,643.2
AU-NSW,2025-11-06 14:00:00,683.4
AU-NSW,2025-11-06 15:00:00,617.5
AU-NSW,2025-11-06 16:00:00,700.8
AU-NSW,2025-11-06 17:00:00,711.9
AU-NSW,2025-11-06 18:00:00,716.2
AU-NSW,2025-11-06 19:00:00,770.4
AU-NSW,2025-11-06 20:00:00,792.2
AU-NSW,2025-11-06 21:00:00,687.8
AU-NSW,2025-11-06 22:00:00,602.3
AU-NSW,2025-11-06 23:00:00,619.6
AU-NSW,2025-11-07 00:00:00,769.3
AU-NSW,2025-11-07 01:00:00,669.1
AU-NSW,2025-11-07 02:00:00,713.4
AU-NSW,2025-11-07 03:00:00,758.5
AU-NSW,2025-11-07 04:00:00,695.2
AU-NSW,2025-11-07 05:00:00,813.3
AU-NSW,2025-11-07 06:00:00,672.4
AU-NSW,2025-11-07 07:00:00,649.3
AU-NSW,2025-11-07 08:00:00,775.7
AU-NSW,2025-11-07 09:00:00,663.6
AU-NSW,2025-11-07 10:00:00,699.1
AU-NSW,2025-11-07 11:00:00,647.0
AU-NSW,2025-11-07 12:00:00,537.3
AU-NSW,2025-11-07 13:00:00,681.2
AU-NSW,2025-11-07 14:00:00,620.6
AU-NSW,2025-11-07 15:00:00,662.1
AU-NSW,2025-11-07 16:00:00,631.7
AU-NSW,2025-11-07 17:00:00,758.3
AU-NSW,2025-11-07 18:00:00,770.4
AU-NSW,2025-11-07 19:00:00,757.1
AU-NSW,2025-11-07 20:00:00,716.1
AU-NSW,2025-11-07 21:00:00,685.4
AU-NSW,2025-11-07 22:00:00,617.3
AU-NSW,2025-11-07 23:00:00,659.0
AU-NSW,2025-11-08 00:00:00,683.1
AU-NSW,2025-11-08 01:00:00,610.5
AU-NSW,2025-11-08 02:00:00,677.4
AU-NSW,2025-11-08 03:00:00,564.9
AU-NSW,2025-11-08 04:00:00,688.0
AU-NSW,2025-11-08 05:00:00,720.8
AU-NSW,2025-11-08 06:00:00,546.7
AU-NSW,2025-11-08 07:00:00,723.1
AU-NSW,2025-11-08 08:00:00,689.0
AU-NSW,2025-11-08 09:00:00,577.6
AU-NSW,2025-11-08 10:00:00,617.9
AU-NSW,2025-11-08 11:00:00,607.4
AU-NSW,2025-11-08 12:00:00,639.2
AU-NSW,2025-11-08 13:00:00,603.1
AU-NSW,2025-11-08 14:00:00,705.3
AU-NSW,2025-11-08 15:00:00,591.2
AU-NSW,2025-11-08 16:00:00,635.8
AU-NSW,2025-11-08 17:00:00,773.8
AU-NSW,2025-11-08 18:00:00,813.2
AU-NSW,2025-11-08 19:00:00,707.0
AU-NSW,2025-11-08 20:00:00,706.7
AU-NSW,2025-11-08 21:00:00,609.6
AU-NSW,2025-11-08 22:00:00,666.1
AU-NSW,2025-11-08 23:00:00,647.6
AU-NSW,2025-11-09 00:00:00,712.0
AU-NSW,2025-11-09 01:00:00,686.7
AU-NSW,2025-11-09 02:00:00,635.4
AU-NSW,2025-11-09 03:00:00,686.5
AU-NSW,2025-11-09 04:00:00,666.1
AU-NSW,2025-11-09 05:00:00,718.3
AU-NSW,2025-11-09 06:00:00,625.3
AU-NSW,2025-11-09 07:00:00,680.3
AU-NSW,2025-11-09 08:00:00,675.9
AU-NSW,2025-11-09 09:00:00,710.6
AU-NSW,2025-11-09 10:00:00,648.1
AU-NSW,2025-11-09 11:00:00,656.8
AU-NSW,2025-11-09 12:00:00,563.0
AU-NSW,2025-11-09 13:00:00,543.3
AU-NSW,2025-11-09 14:00:00,586.2
AU-NSW,2025-11-09 15:00:00,627.5
AU-NSW,2025-11-09 16:00:00,681.8
AU-NSW,2025-11-09 17:00:00,729.3
AU-NSW,2025-11-09 18:00:00,716.6
AU-NSW,2025-11-09 19:00:00,703.5
AU-NSW,2025-11-09 20:00:00,667.9
AU-NSW,2025-11-09 21:00:00,627.4
AU-NSW,2025-11-09 22:00:00,670.5
AU-NSW,2025-11-09 23:00:00,640.6
AU-NSW,2025-11-10 00:00:00,685.6
AU-NSW,2025-11-10 01:00:00,707.9
AU-NSW,2025-11-10 02:00:00,686.0
AU-NSW,2025-11-10 03:00:00,751.5
AU-NSW,2025-11-10 04:00:00,711.9
AU-NSW,2025-11-10 05:00:00,724.6
AU-NSW,2025-11-10 06:00:00,606.5
AU-NSW,2025-11-10 07:00:00,742.6
AU-NSW,2025-11-10 08:00:00,706.4
AU-NSW,2025-11-10 09:00:00,685.7
AU-NSW,2025-11-10 10:00:00,681.0
AU-NSW,2025-11-10 11:00:00,640.0
AU-NSW,2025-11-10 12:00:00,608.5
AU-NSW,2025-11-10 13:00:00,679.8
AU-NSW,2025-11-10 14:00:00,629.0
AU-NSW,2025-11-10 15:00:00,704.8
AU-NSW,2025-11-10 16:00:00,668.3
AU-NSW,2025-11-10 17:00:00,703.2
AU-NSW,2025-11-10 18:00:00,741.3
AU-NSW,2025-11-10 19:00:00,746.2
AU-NSW,2025-11-10 20:00:00,755.1
AU-NSW,2025-11-10 21:00:00,673.2
AU-NSW,2025-11-10 22:00:00,706.7
AU-NSW,2025-11-10 23:00:00,658.7
AU-NSW,2025-11-11 00:00:00,692.0
AU-NSW,2025-11-11 01:00:00,665.5
AU-NSW,2025-11-11 02:00:00,686.1
AU-NSW,2025-11-11 03:00:00,719.5
AU-NSW,2025-11-11 04:00:00,668.3
AU-NSW,2025-11-11 05:00:00,672.1
AU-NSW,2025-11-11 06:00:00,646.9
AU-NSW,2025-11-11 07:00:00,719.7
AU-NSW,2025-11-11 08:00:00,728.8
AU-NSW,2025-11-11 09:00:00,647.6
AU-NSW,2025-11-11 10:00:00,676.2
AU-NSW,2025-11-11 11:00:00,692.7
AU-NSW,2025-11-11 12:00:00,641.5
AU-NSW,2025-11-11 13:00:00,620.8
AU-NSW,2025-11-11 14:00:00,595.4
AU-NSW,2025-11-11 15:00:00,724.0
AU-NSW,2025-11-11 16:00:00,623.8
AU-NSW,2025-11-11 17:00:00,736.5
AU-NSW,2025-11-11 18:00:00,636.9
AU-NSW,2025-11-11 19:00:00,798.0
AU-NSW,2025-11-11 20:00:00,684.8
AU-NSW,2025-11-11 21:00:00,679.9
AU-NSW,2025-11-11 22:00:00,694.3
AU-NSW,2025-11-11 23:00:00,642.2
AU-NSW,2025-11-12 00:00:00,687.3
AU-NSW,2025-11-12 01:00:00,686.4
AU-NSW,2025-11-12 02:00:00,698.8
AU-NSW,2025-11-12 03:00:00,684.2
AU-NSW,2025-11-12 04:00:00,689.5
AU-NSW,2025-11-12 05:00:00,642.5
AU-NSW,2025-11-12 06:00:00,611.5
AU-NSW,2025-11-12 07:00:00,699.8
AU-NSW,2025-11-12 08:00:00,740.1
AU-NSW,2025-11-12 09:00:00,672.9
AU-NSW,2025-11-12 10:00:00,643.9
AU-NSW,2025-11-12 11:00:00,636.4
AU-NSW,2025-11-12 12:00:00,572.1
AU-NSW,2025-11-12 13:00:00,705.0
AU-NSW,2025-11-12 14:00:00,592.8
AU-NSW,2025-11-12 15:00:00,693.9
AU-NSW,2025-11-12 16:00:00,712.5
AU-NSW,2025-11-12 17:00:00,736.2
AU-NSW,2025-11-12 18:00:00,689.3
AU-NSW,2025-11-12 19:00:00,733.7
AU-NSW,2025-11-12 20:00:00,691.4
AU-NSW,2025-11-12 21:00:00,724.6
AU-NSW,2025-11-12 22:00:00,634.5
AU-NSW,2025-11-12 23:00:00,716.6
AU-NSW,2025-11-13 00:00:00,714.3
AU-NSW,2025-11-13 01:00:00,779.6
AU-NSW,2025-11-13 02:00:00,699.2
AU-NSW,2025-11-13 03:00:00,657.5
AU-NSW,2025-11-13 04:00:00,742.2
AU-NSW,2025-11-13 05:00:00,641.0
AU-NSW,2025-11-13 06:00:00,699.4
AU-NSW,2025-11-13 07:00:00,678.0
AU-NSW,2025-11-13 08:00:00,782.7
AU-NSW,2025-11-13 09:00:00,699.4
AU-NSW,2025-11-13 10:00:00,636.2
AU-NSW,2025-11-13 11:00:00,565.5
AU-NSW,2025-11-13 12:00:00,661.5
AU-NSW,2025-11-13 13:00:00,557.7
AU-NSW,2025-11-13 14:00:00,602.0
AU-NSW,2025-11-13 15:00:00,721.1
AU-NSW,2025-11-13 16:00:00,713.8
AU-NSW,2025-11-13 17:00:00,648.7
AU-NSW,2025-11-13 18:00:00,654.4
AU-NSW,2025-11-13 19:00:00,729.9
AU-NSW,2025-11-13 20:00:00,726.9
AU-NSW,2025-11-13 21:00:00,643.9
AU-NSW,2025-11-13 22:00:00,735.4
AU-NSW,2025-11-13 23:00:00,678.4
AU-NSW,2025-11-14 00:00:00,739.7
AU-NSW,2025-11-14 01:00:00,696.1
AU-NSW,2025-11-14 02:00:00,693.2
AU-NSW,2025-11-14 03:00:00,607.6
AU-NSW,2025-11-14 04:00:00,664.6
AU-NSW,2025-11-14 05:00:00,752.6
AU-NSW,2025-11-14 06:00:00,683.6
AU-NSW,2025-11-14 07:00:00,775.8
AU-NSW,2025-11-14 08:00:00,712.2
AU-NSW,2025-11-14 09:00:00,736.4
AU-NSW,2025-11-14 10:00:00,674.4
AU-NSW,2025-11-14 11:00:00,682.6
AU-NSW,2025-11-14 12:00:00,679.0
AU-NSW,2025-11-14 13:00:00,613.5
AU-NSW,2025-11-14 14:00:00,622.1
AU-NSW,2025-11-14 15:00:00,661.4
AU-NSW,2025-11-14 16:00:00,630.0
AU-NSW,2025-11-14 17:00:00,754.2
AU-NSW,2025-11-14 18:00:00,731.7
AU-NSW,2025-11-14 19:00:00,734.1
AU-NSW,2025-11-14 20:00:00,740.6
AU-NSW,2025-11-14 21:00:00,700.8
AU-NSW,2025-11-14 22:00:00,656.2
AU-NSW,2025-11-14 23:00:00,634.9
AU-NSW,2025-11-15 00:00:00,633.4
AU-NSW,2025-11-15 01:00:00,710.1
AU-NSW,2025-11-15 02:00:00,782.2
AU-NSW,2025-11-15 03:00:00,686.5
AU-NSW,2025-11-15 04:00:00,650.2
AU-NSW,2025-11-15 05:00:00,730.7
AU-NSW,2025-11-15 06:00:00,599.3
AU-NSW,2025-11-15 07:00:00,690.8
AU-NSW,2025-11-15 08:00:00,704.3
AU-NSW,2025-11-15 09:00:00,611.9
AU-NSW,2025-11-15 10:00:00,637.0
AU-NSW,2025-11-15 11:00:00,594.1
AU-NSW,2025-11-15 12:00:00,603.8
AU-NSW,2025-11-15 13:00:00,588.7
AU-NSW,2025-11-15 14:00:00,591.6
AU-NSW,2025-11-15 15:00:00,634.2
AU-NSW,2025-11-15 16:00:00,625.2
AU-NSW,2025-11-15 17:00:00,690.1
AU-NSW,2025-11-15 18:00:00,740.6
AU-NSW,2025-11-15 19:00:00,709.9
AU-NSW,2025-11-15 20:00:00,672.4
AU-NSW,2025-11-15 21:00:00,656.5
AU-NSW,2025-11-15 22:00:00,702.5
AU-NSW,2025-11-15 23:00:00,652.0
AU-NSW,2025-11-16 00:00:00,696.5
AU-NSW,2025-11-16 01:00:00,654.5
AU-NSW,2025-11-16 02:00:00,656.7
AU-NSW,2025-11-16 03:00:00,718.4
AU-NSW,2025-11-16 04:00:00,644.8
AU-NSW,2025-11-16 05:00:00,655.0
AU-NSW,2025-11-16 06:00:00,653.2
AU-NSW,2025-11-16 07:00:00,624.6
AU-NSW,2025-11-16 08:00:00,698.1
AU-NSW,2025-11-16 09:00:00,704.4
AU-NSW,2025-11-16 10:00:00,659.8
AU-NSW,2025-11-16 11:00:00,636.1
AU-NSW,2025-11-16 12:00:00,578.7
AU-NSW,2025-11-16 13:00:00,549.5
AU-NSW,2025-11-16 14:00:00,673.9
AU-NSW,2025-11-16 15:00:00,709.2
AU-NSW,2025-11-16 16:00:00,704.9
AU-NSW,2025-11-16 17:00:00,746.0
AU-NSW,2025-11-16 18:00:00,710.6
AU-NSW,2025-11-16 19:00:00,752.1
AU-NSW,2025-11-16 20:00:00,752.7
AU-NSW,2025-11-16 21:00:00,702.4
AU-NSW,2025-11-16 22:00:00,710.2
AU-NSW,2025-11-16 23:00:00,709.5
AU-NSW,2025-11-17 00:00:00,750.1
AU-NSW,2025-11-17 01:00:00,704.5
AU-NSW,2025-11-17 02:00:00,714.5
AU-NSW,2025-11-17 03:00:00,699.0
AU-NSW,2025-11-17 04:00:00,735.4
AU-NSW,2025-11-17 05:00:00,684.5
AU-NSW,2025-11-17 06:00:00,731.8
AU-NSW,2025-11-17 07:00:00,775.1
AU-NSW,2025-11-17 08:00:00,692.4
AU-NSW,2025-11-17 09:00:00,667.3
AU-NSW,2025-11-17 10:00:00,656.5
AU-NSW,2025-11-17 11:00:00,616.0
AU-NSW,2025-11-17 12:00:00,599.8
AU-NSW,2025-11-17 13:00:00,617.7
AU-NSW,2025-11-17 14:00:00,611.6
AU-NSW,2025-11-17 15:00:00,668.9
AU-NSW,2025-11-17 16:00:00,681.8
AU-NSW,2025-11-17 17:00:00,751.6
AU-NSW,2025-11-17 18:00:00,759.6
AU-NSW,2025-11-17 19:00:00,720.1
AU-NSW,2025-11-17 20:00:00,750.0
AU-NSW,2025-11-17 21:00:00,699.3
AU-NSW,2025-11-17 22:00:00,664.9
AU-NSW,2025-11-17 23:00:00,717.1
AU-NSW,2025-11-18 00:00:00,645.1
AU-NSW,2025-11-18 01:00:00,709.9
AU-NSW,2025-11-18 02:00:00,671.2
AU-NSW,2025-11-18 03:00:00,742.7
AU-NSW,2025-11-18 04:00:00,727.1
AU-NSW,2025-11-18 05:00:00,745.0
AU-NSW,2025-11-18 06:00:00,724.9
AU-NSW,2025-11-18 07:00:00,741.6
AU-NSW,2025-11-18 08:00:00,687.8
AU-NSW,2025-11-18 09:00:00,680.3
AU-NSW,2025-11-18 10:00:00,685.7
AU-NSW,2025-11-18 11:00:00,664.9
